checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2450857997 ticks per second
=== WatchVrf - position + Object Console telemetry (R3 / groundwork 0.6) ===
    federation=CWIX-2024 appNumber=3588 duration=1460s sample=2s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 23:17:48.277 T:73544 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (POS,t,uuid,lat,lon,alt ; CON,t,uuid,level,msg ; TSK,t,marking,taskType ; RPT,t,text)...
POS,27.6,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,27.6,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,27.6,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,27.6,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,27.6,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,27.6,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,27.6,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,27.6,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,27.6,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,27.6,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,27.6,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,27.6,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
POS,27.6,VRF_UUID:cebfce58-2448-9f4a-9a38-dd396fb7bc78,34.647404,-116.693660,1116.8
POS,27.6,VRF_UUID:cf78707b-6774-0d42-aca4-361e2562867a,34.648732,-116.693398,1116.7
POS,27.6,VRF_UUID:d73faa9a-5f03-7343-b257-fc4fe6323992,34.613631,-116.600759,1041.0
POS,27.6,VRF_UUID:db9efb1e-2b2d-944b-acdd-55f165c73921,34.608416,-116.712685,1131.4
