checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2421422210 ticks per second
=== WatchVrf - member-level position telemetry (UNIT_MOVEMENT_RESEARCH plan R3) ===
    federation=CWIX-2024 appNumber=3454 duration=300s sample=15s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 20:12:48.609 T:66444 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (CSV lines: POS,t,uuid,lat,lon,alt)...
POS,3.1,VRF_UUID:1f0da7b4-0882-7b41-b761-0f75e6417ff7,34.681087,-116.724642,1136.9
POS,3.1,VRF_UUID:1f9d1851-c88f-7f4a-92ef-9d64e9fc67ae,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:1fd10da9-c501-5f43-83c0-2c366e7ed566,34.683338,-116.725071,1137.0
POS,3.1,VRF_UUID:1fd2688d-d1dc-f449-b324-64575833f363,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:1fd4a913-18a1-854b-bb01-7496f6218560,34.679985,-116.724799,1137.1
POS,3.1,VRF_UUID:203ee2c7-e5ef-5346-b8f7-9706a0ec2b1a,34.692917,-116.741742,1140.6
POS,3.1,VRF_UUID:204ba6b1-068e-5c40-b6e3-7304377d39c9,34.613476,-116.908886,1089.9
POS,3.1,VRF_UUID:20d6042b-4cd0-ea43-9025-a5216ec1327e,34.681087,-116.724695,1136.9
POS,3.1,VRF_UUID:210db76f-e486-4842-b8ba-a884ac63e7bf,34.679242,-116.724526,1136.9
POS,3.1,VRF_UUID:21412da5-55d8-eb40-af91-28df687309ec,34.681087,-116.724809,1137.0
POS,3.1,VRF_UUID:21923d20-680b-194e-907a-1d2c74b1fd81,34.682888,-116.725616,1137.4
POS,3.1,VRF_UUID:21df3b4f-54e8-4c48-982e-e50e06615ff9,34.429156,-116.700765,1016.6
POS,3.1,VRF_UUID:22013f8a-0630-5b42-96dc-1d468023da96,34.683338,-116.725071,1137.0
POS,3.1,VRF_UUID:220b6f0a-02a1-b847-85d5-dbe890539195,34.682438,-116.723981,1136.4
POS,3.1,VRF_UUID:2214693e-9dab-3440-b534-7bc430451ab0,34.416399,-116.327847,808.6
POS,3.1,VRF_UUID:2214d09c-66dc-dd42-ae6e-2ffc3443046b,34.681087,-116.725000,1137.1
POS,3.1,VRF_UUID:223b0a9a-2a45-3d43-bb91-e9fa6fde4288,34.351117,-116.569147,1038.0
